FIPS Code,Rural-urban_continuum,urban_influence,mean_temp_jan,mean_sunlight_jan,mean_sunlight_july,mean_humidity_july,top_code,pct_water,ln_pct_water,jan_tmp_z,jan_sun_z,jul_temp_z,jul_hum_z,top_z,pct_water_z,amen_scale
08077,5 ,7 ,26.6 ,180 ,78.7 ,21 ,17 ,0.40 ,3.688 ,-0.51792 ,0.85787 ,-1.30516 ,2.39555 ,1.23201 ,-0.39856,2.26 
08079,9 ,9 ,11.5 ,223 ,58.0 ,37 ,21 ,0.23 ,3.121 ,-1.76708 ,2.15256 ,2.96007 ,1.30024 ,1.83868 ,-0.69894,5.79 
08081,7 ,8 ,17.3 ,180 ,66.6 ,21 ,21 ,0.18 ,2.906 ,-1.28727 ,0.85787 ,1.14726 ,2.39555 ,1.83868 ,-0.81257,4.14 
08083,7 ,8 ,27.7 ,180 ,71.8 ,21 ,21 ,0.15 ,2.734 ,-0.42692 ,0.85787 ,0.64485 ,2.39555 ,1.83868 ,-0.90391,4.41 
08085,7 ,8 ,26.4 ,180 ,72.5 ,21 ,16 ,0.09 ,2.168 ,-0.53447 ,0.85787 ,0.34466 ,2.39555 ,1.08035 ,-1.2035,2.94 
08087,6 ,6 ,24.3 ,214 ,74.0 ,36 ,4 ,0.66 ,4.186 ,-0.70819 ,1.88158 ,-0.23953 ,1.36870 ,-0.73966 ,-0.13515,1.43 
08089,6 ,6 ,29.9 ,223 ,76.5 ,35 ,6 ,0.54 ,3.994 ,-0.24493 ,2.15256 ,-0.42940 ,1.43715 ,-0.43633 ,-0.23695,2.24 
08091,9 ,9 ,22.0 ,180 ,59.1 ,21 ,21 ,0.04 ,1.254 ,-0.89846 ,0.85787 ,3.56867 ,2.39555 ,1.83868 ,-1.68731,6.08 
08093,8 ,4 ,25.2 ,214 ,62.3 ,36 ,21 ,0.45 ,3.812 ,-0.63374 ,1.88158 ,2.98388 ,1.36870 ,1.83868 ,-0.33328,7.11 
08095,9 ,9 ,27.6 ,211 ,75.0 ,42 ,4 ,0.02 ,0.557 ,-0.43520 ,1.79125 ,-0.22418 ,0.95795 ,-0.73966 ,-2.05639,-0.71 
08097,7 ,8 ,20.1 ,180 ,61.8 ,21 ,21 ,0.29 ,3.363 ,-1.05564 ,0.85787 ,2.67905 ,2.39555 ,1.83868 ,-0.57093,6.14 
08099,7 ,8 ,29.3 ,223 ,78.1 ,35 ,5 ,0.24 ,3.184 ,-0.29456 ,2.15256 ,-0.91128 ,1.43715 ,-0.58800 ,-0.66564,1.13 
08101,3 ,2 ,30.1 ,223 ,76.4 ,35 ,6 ,0.38 ,3.631 ,-0.22838 ,2.15256 ,-0.38528 ,1.43715 ,-0.43633 ,-0.42911,2.11 
08103,9 ,9 ,21.6 ,180 ,66.9 ,21 ,17 ,0.06 ,1.795 ,-0.93155 ,0.85787 ,1.43696 ,2.39555 ,1.23201 ,-1.4009,3.59 
08105,7 ,8 ,21.4 ,223 ,63.5 ,37 ,21 ,0.06 ,1.759 ,-0.94809 ,2.15256 ,2.33392 ,1.30024 ,1.83868 ,-1.42014,5.26 
08107,7 ,8 ,14.9 ,180 ,61.6 ,21 ,21 ,0.27 ,3.301 ,-1.48581 ,0.85787 ,2.28495 ,2.39555 ,1.83868 ,-0.60345,5.29 
08109,9 ,9 ,20.8 ,223 ,64.4 ,37 ,21 ,0.06 ,1.742 ,-0.99773 ,2.15256 ,2.04025 ,1.30024 ,1.83868 ,-1.4289,4.91 
08111,9 ,9 ,16.9 ,180 ,55.5 ,21 ,21 ,0.22 ,3.098 ,-1.32036 ,0.85787 ,4.09737 ,2.39555 ,1.83868 ,-0.71128,7.16 
08113,9 ,9 ,23.0 ,180 ,66.1 ,21 ,21 ,0.15 ,2.732 ,-0.81573 ,0.85787 ,1.77265 ,2.39555 ,1.83868 ,-0.90478,5.14 
08115,9 ,9 ,27.7 ,214 ,76.1 ,36 ,4 ,0.25 ,3.209 ,-0.42692 ,1.88158 ,-0.51133 ,1.36870 ,-0.73966 ,-0.65261,0.92 
08117,9 ,9 ,16.0 ,180 ,55.6 ,21 ,21 ,1.79 ,5.187 ,-1.39481 ,0.85787 ,3.99297 ,2.39555 ,1.83868 ,0.39461,8.08 
08119,6 ,6 ,27.8 ,214 ,66.4 ,36 ,21 ,0.34 ,3.521 ,-0.41865 ,1.88158 ,2.10541 ,1.36870 ,1.83868 ,-0.48733,6.29 
08121,9 ,9 ,26.2 ,211 ,73.2 ,42 ,4 ,0.12 ,2.521 ,-0.55101 ,1.79125 ,0.13922 ,0.95795 ,-0.73966 ,-1.01664,0.58 
08123,3 ,2 ,24.5 ,214 ,73.3 ,36 ,4 ,0.72 ,4.278 ,-0.69164 ,1.88158 ,-0.03409 ,1.36870 ,-0.73966 ,-0.08661,1.70 
08125,7 ,8 ,28.4 ,211 ,75.7 ,42 ,4 ,0.13 ,2.562 ,-0.36902 ,1.79125 ,-0.34349 ,0.95795 ,-0.73966 ,-0.99502,0.30 
09001,2 ,2 ,30.2 ,162 ,73.8 ,69 ,15 ,25.23 ,7.833 ,-0.22011 ,0.31591 ,0.32242 ,-0.89039 ,0.92868 ,1.79536,2.25 
09003,0 ,1 ,24.8 ,166 ,72.7 ,62 ,16 ,2.01 ,5.305 ,-0.66683 ,0.43635 ,0.15308 ,-0.41119 ,1.08035 ,0.45702,1.05 
09005,4 ,5 ,23.7 ,144 ,70.1 ,62 ,16 ,2.61 ,5.564 ,-0.75783 ,-0.22605 ,0.75742 ,-0.41119 ,1.08035 ,0.59396,1.04 
09007,1 ,1 ,27.5 ,166 ,72.6 ,62 ,14 ,15.89 ,7.371 ,-0.44347 ,0.43635 ,0.41252 ,-0.41119 ,0.77701 ,1.55083,2.32 
09009,2 ,2 ,28.9 ,162 ,72.3 ,69 ,15 ,29.73 ,7.997 ,-0.32765 ,0.31591 ,0.61377 ,-0.89039 ,0.92868 ,1.88224,2.52 
09011,2 ,2 ,28.0 ,162 ,70.0 ,69 ,14 ,13.69 ,7.222 ,-0.40211 ,0.31591 ,1.15467 ,-0.89039 ,0.77701 ,1.47175,2.43 
09013,1 ,1 ,25.3 ,166 ,69.9 ,62 ,14 ,1.67 ,5.116 ,-0.62546 ,0.43635 ,0.94901 ,-0.41119 ,0.77701 ,0.35704,1.48 
09015,4 ,5 ,24.7 ,166 ,70.3 ,62 ,14 ,1.67 ,5.118 ,-0.67510 ,0.43635 ,0.78978 ,-0.41119 ,0.77701 ,0.35818,1.28 
10001,3 ,2 ,35.1 ,158 ,77.0 ,70 ,1 ,26.18 ,7.870 ,0.18525 ,0.19547 ,-0.11596 ,-0.95884 ,-1.19466 ,1.81498,-0.07 
10003,2 ,2 ,32.0 ,152 ,75.8 ,67 ,5 ,13.62 ,7.217 ,-0.07120 ,0.01482 ,-0.06031 ,-0.75347 ,-0.58800 ,1.46916,0.01 
10005,6 ,6 ,35.0 ,158 ,76.1 ,70 ,1 ,21.58 ,7.677 ,0.17697 ,0.19547 ,0.11742 ,-0.95884 ,-1.19466 ,1.71272,0.05 
11001,0 ,1 ,35.6 ,149 ,78.7 ,70 ,4 ,10.17 ,6.924 ,0.22661 ,-0.07551 ,-0.52999 ,-0.95884 ,-0.73966 ,1.31428,-0.76 
12001,3 ,2 ,57.0 ,184 ,81.1 ,75 ,1 ,9.79 ,6.887 ,1.99694 ,0.97831 ,0.66790 ,-1.30113 ,-1.19466 ,1.29428,2.44 
12003,6 ,6 ,54.2 ,184 ,80.6 ,75 ,1 ,0.62 ,4.132 ,1.76531 ,0.97831 ,0.56118 ,-1.30113 ,-1.19466 ,-0.16367,0.65 
12005,3 ,2 ,53.8 ,180 ,81.9 ,74 ,1 ,26.09 ,7.867 ,1.73222 ,0.85787 ,0.17718 ,-1.23267 ,-1.19466 ,1.81316,2.15 
12007,6 ,6 ,54.2 ,184 ,80.6 ,75 ,1 ,2.30 ,5.439 ,1.76531 ,0.97831 ,0.56118 ,-1.30113 ,-1.19466 ,0.52823,1.34 
12009,2 ,2 ,61.2 ,203 ,81.8 ,79 ,1 ,34.60 ,8.149 ,2.34438 ,1.55038 ,0.84144 ,-1.57496 ,-1.19466 ,1.96253,3.93 
12011,0 ,1 ,66.8 ,219 ,82.2 ,72 ,1 ,8.40 ,6.733 ,2.80765 ,2.03212 ,1.21622 ,-1.09576 ,-1.19466 ,1.21319,4.98 
12013,8 ,6 ,53.0 ,180 ,80.9 ,74 ,4 ,1.22 ,4.802 ,1.66603 ,0.85787 ,0.37716 ,-1.23267 ,-0.73966 ,0.19062,1.12 
12015,3 ,2 ,64.0 ,224 ,82.2 ,72 ,1 ,19.27 ,7.564 ,2.57602 ,2.18267 ,0.97505 ,-1.09576 ,-1.19466 ,1.65284,5.10 
12017,4 ,6 ,59.3 ,203 ,81.8 ,79 ,1 ,24.52 ,7.805 ,2.18721 ,1.55038 ,0.67779 ,-1.57496 ,-1.19466 ,1.78038,3.43 
12019,2 ,2 ,58.2 ,184 ,82.7 ,75 ,1 ,6.62 ,6.495 ,2.09621 ,0.97831 ,0.34105 ,-1.30113 ,-1.19466 ,1.08687,2.01 
12021,3 ,2 ,65.2 ,224 ,82.4 ,72 ,1 ,12.13 ,7.101 ,2.67529 ,2.18267 ,1.02463 ,-1.09576 ,-1.19466 ,1.4078,5.00 
12023,6 ,5 ,54.9 ,184 ,80.8 ,75 ,1 ,0.49 ,3.901 ,1.82321 ,0.97831 ,0.56769 ,-1.30113 ,-1.19466 ,-0.2863,0.59 
12025,0 ,1 ,67.2 ,219 ,82.3 ,72 ,1 ,19.97 ,7.599 ,2.84074 ,2.03212 ,1.22378 ,-1.09576 ,-1.19466 ,1.67158,5.48 
12027,6 ,6 ,62.1 ,218 ,81.2 ,72 ,1 ,0.35 ,3.547 ,2.41884 ,2.00201 ,1.08028 ,-1.09576 ,-1.19466 ,-0.47341,2.74 
12029,9 ,9 ,54.4 ,184 ,80.8 ,75 ,1 ,18.49 ,7.522 ,1.78185 ,0.97831 ,0.52463 ,-1.30113 ,-1.19466 ,1.63075,2.42 
12031,2 ,2 ,54.6 ,184 ,81.0 ,75 ,1 ,15.73 ,7.361 ,1.79840 ,0.97831 ,0.48808 ,-1.30113 ,-1.19466 ,1.54525,2.31 
12033,2 ,2 ,52.1 ,180 ,81.8 ,74 ,4 ,25.76 ,7.854 ,1.59158 ,0.85787 ,0.05765 ,-1.23267 ,-0.73966 ,1.80643,2.34 
12035,2 ,2 ,58.0 ,184 ,81.6 ,75 ,1 ,15.03 ,7.315 ,2.07966 ,0.97831 ,0.61959 ,-1.30113 ,-1.19466 ,1.52109,2.70 
12037,7 ,8 ,53.3 ,180 ,80.9 ,74 ,1 ,47.98 ,8.476 ,1.69085 ,0.85787 ,0.40300 ,-1.23267 ,-1.19466 ,2.13561,2.66 
12039,3 ,2 ,52.8 ,180 ,80.1 ,74 ,4 ,2.34 ,5.455 ,1.64949 ,0.85787 ,0.57503 ,-1.23267 ,-0.73966 ,0.53639,1.65 
12041,8 ,6 ,54.4 ,184 ,80.8 ,75 ,1 ,1.87 ,5.228 ,1.78185 ,0.97831 ,0.52463 ,-1.30113 ,-1.19466 ,0.4166,1.21 
12043,8 ,6 ,62.7 ,224 ,81.4 ,72 ,1 ,21.57 ,7.676 ,2.46847 ,2.18267 ,1.07818 ,-1.09576 ,-1.19466 ,1.71234,5.15 
12045,6 ,6 ,53.7 ,180 ,81.4 ,74 ,1 ,25.23 ,7.833 ,1.72394 ,0.85787 ,0.30301 ,-1.23267 ,-1.19466 ,1.7955,2.25 
12047,9 ,9 ,53.9 ,184 ,81.3 ,75 ,1 ,0.86 ,4.455 ,1.74049 ,0.97831 ,0.34712 ,-1.30113 ,-1.19466 ,0.00726,0.58 
12049,6 ,6 ,61.8 ,218 ,81.3 ,72 ,1 ,0.16 ,2.771 ,2.39402 ,2.00201 ,1.02756 ,-1.09576 ,-1.19466 ,-0.88411,2.25 
12051,6 ,6 ,63.4 ,224 ,81.5 ,72 ,1 ,3.13 ,5.745 ,2.52638 ,2.18267 ,1.11159 ,-1.09576 ,-1.19466 ,0.68991,4.22 
12053,0 ,1 ,60.2 ,203 ,80.8 ,79 ,1 ,18.81 ,7.540 ,2.26166 ,1.55038 ,1.02419 ,-1.57496 ,-1.19466 ,1.64004,3.71 
12055,6 ,6 ,62.9 ,218 ,82.4 ,72 ,1 ,7.04 ,6.557 ,2.48502 ,2.00201 ,0.82653 ,-1.09576 ,-1.19466 ,1.11969,4.14 
12057,0 ,1 ,60.4 ,218 ,81.9 ,72 ,1 ,17.00 ,7.439 ,2.27820 ,2.00201 ,0.74564 ,-1.09576 ,-1.19466 ,1.58655,4.32 
12059,7 ,8 ,52.3 ,180 ,81.4 ,74 ,4 ,1.27 ,4.845 ,1.60813 ,0.85787 ,0.18242 ,-1.23267 ,-0.73966 ,0.21344,0.89 
12061,4 ,5 ,62.5 ,218 ,81.9 ,72 ,1 ,18.43 ,7.519 ,2.45193 ,2.00201 ,0.92652 ,-1.09576 ,-1.19466 ,1.62922,4.72 
12063,6 ,6 ,53.0 ,180 ,80.9 ,74 ,4 ,4.07 ,6.010 ,1.66603 ,0.85787 ,0.37716 ,-1.23267 ,-0.73966 ,0.83015,1.76 
12065,6 ,6 ,52.7 ,180 ,80.6 ,74 ,4 ,6.11 ,6.415 ,1.64122 ,0.85787 ,0.43198 ,-1.23267 ,-0.73966 ,1.04459,2.00 
12067,9 ,9 ,54.4 ,184 ,80.8 ,75 ,1 ,0.94 ,4.539 ,1.78185 ,0.97831 ,0.52463 ,-1.30113 ,-1.19466 ,0.05178,0.84 
12069,1 ,1 ,60.0 ,203 ,81.7 ,79 ,1 ,17.59 ,7.472 ,2.24511 ,1.55038 ,0.76497 ,-1.57496 ,-1.19466 ,1.60439,3.40 
12071,2 ,2 ,63.5 ,224 ,82.5 ,72 ,1 ,33.70 ,8.123 ,2.53465 ,2.18267 ,0.85132 ,-1.09576 ,-1.19466 ,1.94857,5.23 
12073,3 ,2 ,52.6 ,180 ,81.1 ,74 ,4 ,4.99 ,6.213 ,1.63294 ,0.85787 ,0.28893 ,-1.23267 ,-0.73966 ,0.93769,1.75 
12075,8 ,6 ,56.9 ,184 ,82.4 ,75 ,1 ,20.81 ,7.641 ,1.98866 ,0.97831 ,0.30975 ,-1.30113 ,-1.19466 ,1.69352,2.47 
12077,8 ,6 ,52.6 ,180 ,81.1 ,74 ,1 ,0.86 ,4.460 ,1.63294 ,0.85787 ,0.28893 ,-1.23267 ,-1.19466 ,0.00963,0.36 
12079,7 ,8 ,53.9 ,184 ,81.3 ,75 ,1 ,3.34 ,5.812 ,1.74049 ,0.97831 ,0.34712 ,-1.30113 ,-1.19466 ,0.72569,1.30 
12081,2 ,2 ,61.3 ,218 ,81.2 ,72 ,1 ,16.98 ,7.437 ,2.35266 ,2.00201 ,1.01138 ,-1.09576 ,-1.19466 ,1.58591,4.66 
12083,3 ,2 ,58.8 ,203 ,81.5 ,79 ,1 ,5.06 ,6.226 ,2.14584 ,1.55038 ,0.71539 ,-1.57496 ,-1.19466 ,0.94466,2.59 
12085,2 ,2 ,65.4 ,219 ,82.2 ,72 ,1 ,26.19 ,7.871 ,2.69183 ,2.03212 ,1.09563 ,-1.09576 ,-1.19466 ,1.81519,5.34 
12087,4 ,3 ,65.6 ,224 ,82.3 ,72 ,1 ,73.32 ,8.900 ,2.70838 ,2.18267 ,1.08597 ,-1.09576 ,-1.19466 ,2.36008,6.05 
12089,2 ,2 ,55.3 ,184 ,81.6 ,75 ,1 ,10.23 ,6.931 ,1.85630 ,0.97831 ,0.38704 ,-1.30113 ,-1.19466 ,1.31771,2.04 
12091,3 ,2 ,50.4 ,180 ,80.7 ,74 ,4 ,13.52 ,7.209 ,1.45095 ,0.85787 ,0.20699 ,-1.23267 ,-0.73966 ,1.46517,2.01 
12093,6 ,6 ,62.3 ,218 ,81.2 ,72 ,1 ,13.19 ,7.185 ,2.43538 ,2.00201 ,1.09751 ,-1.09576 ,-1.19466 ,1.45208,4.70 
12095,0 ,1 ,60.4 ,203 ,82.4 ,79 ,1 ,9.63 ,6.870 ,2.27820 ,1.55038 ,0.61120 ,-1.57496 ,-1.19466 ,1.28538,2.96 
12097,1 ,1 ,62.5 ,218 ,81.9 ,72 ,1 ,12.25 ,7.110 ,2.45193 ,2.00201 ,0.92652 ,-1.09576 ,-1.19466 ,1.41273,4.50 
12099,2 ,2 ,65.5 ,219 ,81.9 ,72 ,1 ,14.76 ,7.297 ,2.70010 ,2.03212 ,1.18491 ,-1.09576 ,-1.19466 ,1.51152,5.14 
12101,0 ,1 ,60.5 ,203 ,81.7 ,79 ,1 ,14.17 ,7.257 ,2.28648 ,1.55038 ,0.80803 ,-1.57496 ,-1.19466 ,1.49016,3.37 
12103,0 ,1 ,62.2 ,218 ,82.6 ,72 ,1 ,53.90 ,8.592 ,2.42711 ,2.00201 ,0.71246 ,-1.09576 ,-1.19466 ,2.19726,5.05 
12105,2 ,2 ,60.8 ,218 ,81.6 ,72 ,1 ,6.73 ,6.512 ,2.31129 ,2.00201 ,0.86076 ,-1.09576 ,-1.19466 ,1.0958,3.98 
12107,6 ,5 ,58.2 ,184 ,82.7 ,75 ,1 ,12.70 ,7.147 ,2.09621 ,0.97831 ,0.34105 ,-1.30113 ,-1.19466 ,1.43201,2.35 
12109,2 ,2 ,56.8 ,184 ,80.9 ,75 ,1 ,25.86 ,7.858 ,1.98039 ,0.97831 ,0.70445 ,-1.30113 ,-1.19466 ,1.80845,2.98 
12111,2 ,2 ,63.5 ,218 ,81.2 ,72 ,1 ,16.80 ,7.427 ,2.53465 ,2.00201 ,1.20087 ,-1.09576 ,-1.19466 ,1.5803,5.03 
12113,2 ,2 ,52.1 ,180 ,81.8 ,74 ,4 ,12.07 ,7.096 ,1.59158 ,0.85787 ,0.05765 ,-1.23267 ,-0.73966 ,1.40528,1.94 
12115,2 ,2 ,61.3 ,218 ,81.2 ,72 ,1 ,21.17 ,7.658 ,2.35266 ,2.00201 ,1.01138 ,-1.09576 ,-1.19466 ,1.70246,4.78 
12117,0 ,1 ,60.2 ,203 ,81.8 ,79 ,1 ,10.63 ,6.969 ,2.26166 ,1.55038 ,0.75531 ,-1.57496 ,-1.19466 ,1.33797,3.14 
12119,6 ,4 ,59.0 ,203 ,81.0 ,79 ,1 ,5.98 ,6.393 ,2.16239 ,1.55038 ,0.86705 ,-1.57496 ,-1.19466 ,1.03298,2.84 
12121,7 ,8 ,54.9 ,184 ,80.8 ,75 ,1 ,0.62 ,4.120 ,1.82321 ,0.97831 ,0.56769 ,-1.30113 ,-1.19466 ,-0.17009,0.70 
12123,7 ,8 ,54.4 ,184 ,80.8 ,75 ,1 ,15.43 ,7.341 ,1.78185 ,0.97831 ,0.52463 ,-1.30113 ,-1.19466 ,1.5351,2.32 
12125,8 ,6 ,54.2 ,184 ,80.6 ,75 ,1 ,3.77 ,5.933 ,1.76531 ,0.97831 ,0.56118 ,-1.30113 ,-1.19466 ,0.78946,1.60 
12127,2 ,2 ,58.4 ,203 ,81.0 ,79 ,1 ,22.80 ,7.732 ,2.11275 ,1.55038 ,0.81537 ,-1.57496 ,-1.19466 ,1.74182,3.45 
12129,8 ,6 ,53.2 ,180 ,81.5 ,74 ,1 ,17.54 ,7.470 ,1.68258 ,0.85787 ,0.23305 ,-1.23267 ,-1.19466 ,1.6031,1.95 
12131,6 ,6 ,52.3 ,180 ,81.4 ,74 ,4 ,14.58 ,7.284 ,1.60813 ,0.85787 ,0.18242 ,-1.23267 ,-0.73966 ,1.50495,2.18 
12133,6 ,6 ,53.0 ,180 ,80.9 ,74 ,4 ,5.84 ,6.370 ,1.66603 ,0.85787 ,0.37716 ,-1.23267 ,-0.73966 ,1.02074,1.95 
13001,7 ,8 ,51.1 ,178 ,81.1 ,74 ,2 ,0.66 ,4.187 ,1.50886 ,0.79765 ,0.15973 ,-1.23267 ,-1.04300 ,-0.13487,0.06 
13003,9 ,9 ,50.0 ,174 ,80.2 ,78 ,2 ,1.75 ,5.164 ,1.41786 ,0.67722 ,0.30698 ,-1.50650 ,-1.04300 ,0.38272,0.24 
13005,7 ,8 ,50.3 ,178 ,80.7 ,74 ,1 ,0.34 ,3.524 ,1.44268 ,0.79765 ,0.19838 ,-1.23267 ,-1.19466 ,-0.48558,-0.47 
13007,8 ,6 ,52.2 ,174 ,82.1 ,78 ,1 ,1.70 ,5.138 ,1.59985 ,0.67722 ,-0.01440 ,-1.50650 ,-1.19466 ,0.36878,-0.07 
13009,4 ,5 ,45.3 ,171 ,79.8 ,69 ,13 ,3.37 ,5.821 ,1.02905 ,0.58689 ,0.00972 ,-0.89039 ,0.62534 ,0.73005,2.09 
13011,8 ,6 ,41.4 ,156 ,75.4 ,70 ,4 ,0.09 ,2.146 ,0.70642 ,0.13526 ,0.85688 ,-0.95884 ,-0.73966 ,-1.21501,-1.21 
13013,1 ,1 ,44.5 ,156 ,78.4 ,70 ,4 ,0.39 ,3.655 ,0.96287 ,0.13526 ,0.31724 ,-0.95884 ,-0.73966 ,-0.41604,-0.70 
13015,1 ,1 ,43.1 ,138 ,79.0 ,67 ,15 ,2.27 ,5.426 ,0.84705 ,-0.40671 ,0.03533 ,-0.75347 ,0.92868 ,0.52103,1.17 
13017,7 ,8 ,51.1 ,174 ,81.9 ,78 ,4 ,0.87 ,4.466 ,1.50886 ,0.67722 ,-0.05537 ,-1.50650 ,-0.73966 ,0.01292,-0.10 
13019,7 ,8 ,50.0 ,174 ,80.2 ,78 ,4 ,1.16 ,4.755 ,1.41786 ,0.67722 ,0.30698 ,-1.50650 ,-0.73966 ,0.16618,0.32 
13021,2 ,2 ,47.8 ,171 ,81.4 ,69 ,13 ,2.03 ,5.311 ,1.23586 ,0.58689 ,-0.20516 ,-0.89039 ,0.62534 ,0.46045,1.81 
13023,6 ,6 ,49.0 ,171 ,81.4 ,69 ,4 ,0.79 ,4.369 ,1.33513 ,0.58689 ,-0.10181 ,-0.89039 ,-0.73966 ,-0.03847,0.15 
13025,9 ,9 ,51.9 ,178 ,81.1 ,74 ,1 ,0.67 ,4.212 ,1.57504 ,0.79765 ,0.22864 ,-1.23267 ,-1.19466 ,-0.12142,0.05 
13027,7 ,8 ,52.2 ,174 ,80.8 ,78 ,4 ,0.82 ,4.406 ,1.59985 ,0.67722 ,0.33514 ,-1.50650 ,-0.73966 ,-0.01864,0.35 
13029,2 ,2 ,49.5 ,178 ,80.0 ,74 ,1 ,2.81 ,5.639 ,1.37650 ,0.79765 ,0.31769 ,-1.23267 ,-1.19466 ,0.63389,0.70 
13031,6 ,5 ,50.0 ,173 ,80.5 ,72 ,2 ,0.92 ,4.519 ,1.41786 ,0.64711 ,0.22632 ,-1.09576 ,-1.04300 ,0.04103,0.19 
13033,6 ,6 ,45.8 ,173 ,80.4 ,72 ,2 ,0.54 ,3.985 ,1.07041 ,0.64711 ,-0.10855 ,-1.09576 ,-1.04300 ,-0.24177,-0.77 
13035,6 ,4 ,45.1 ,171 ,79.3 ,69 ,13 ,1.79 ,5.187 ,1.01250 ,0.58689 ,0.12693 ,-0.89039 ,0.62534 ,0.39465,1.86 
13037,8 ,6 ,50.2 ,174 ,80.8 ,78 ,4 ,1.20 ,4.790 ,1.43440 ,0.67722 ,0.16288 ,-1.50650 ,-0.73966 ,0.18426,0.21 
13039,6 ,6 ,54.1 ,178 ,82.3 ,74 ,1 ,19.50 ,7.575 ,1.75703 ,0.79765 ,0.09547 ,-1.23267 ,-1.19466 ,1.65896,1.88 
13043,7 ,8 ,50.0 ,173 ,80.5 ,72 ,4 ,0.74 ,4.309 ,1.41786 ,0.64711 ,0.22632 ,-1.09576 ,-0.73966 ,-0.07027,0.39 
13045,1 ,1 ,43.1 ,158 ,77.8 ,70 ,5 ,0.91 ,4.512 ,0.84705 ,0.19547 ,0.35799 ,-0.95884 ,-0.58800 ,0.03731,-0.11 
13047,2 ,2 ,40.2 ,138 ,78.8 ,67 ,14 ,0.27 ,3.298 ,0.60715 ,-0.40671 ,-0.16067 ,-0.75347 ,0.77701 ,-0.60546,-0.54 
13049,8 ,6 ,54.1 ,178 ,82.3 ,74 ,1 ,0.28 ,3.336 ,1.75703 ,0.79765 ,0.09547 ,-1.23267 ,-1.19466 ,-0.58533,-0.36 
13051,2 ,2 ,49.9 ,178 ,81.1 ,74 ,1 ,31.86 ,8.067 ,1.40959 ,0.79765 ,0.05637 ,-1.23267 ,-1.19466 ,1.91894,1.76 
13053,2 ,2 ,46.9 ,158 ,80.6 ,70 ,4 ,0.95 ,4.555 ,1.16141 ,0.19547 ,-0.06758 ,-0.95884 ,-0.73966 ,0.06034,-0.35 
13055,7 ,8 ,41.1 ,138 ,78.7 ,67 ,14 ,0.07 ,1.947 ,0.68160 ,-0.40671 ,-0.05627 ,-0.75347 ,0.77701 ,-1.32045,-1.08 
13057,1 ,1 ,41.5 ,156 ,76.5 ,70 ,15 ,2.37 ,5.467 ,0.71469 ,0.13526 ,0.56972 ,-0.95884 ,0.92868 ,0.5431,1.93 
13059,3 ,2 ,44.5 ,156 ,78.4 ,70 ,4 ,0.38 ,3.636 ,0.96287 ,0.13526 ,0.31724 ,-0.95884 ,-0.73966 ,-0.42654,-0.71 
13061,9 ,9 ,50.2 ,174 ,80.8 ,78 ,4 ,10.04 ,6.912 ,1.43440 ,0.67722 ,0.16288 ,-1.50650 ,-0.73966 ,1.30769,1.34 
13063,0 ,1 ,42.4 ,158 ,78.0 ,70 ,4 ,1.14 ,4.733 ,0.78914 ,0.19547 ,0.24392 ,-0.95884 ,-0.73966 ,0.15445,-0.32 
13065,7 ,8 ,52.2 ,174 ,80.8 ,78 ,1 ,1.81 ,5.196 ,1.59985 ,0.67722 ,0.33514 ,-1.50650 ,-1.19466 ,0.39937,0.31 
13067,0 ,1 ,42.4 ,156 ,78.0 ,70 ,5 ,1.25 ,4.831 ,0.78914 ,0.13526 ,0.24392 ,-0.95884 ,-0.58800 ,0.20642,-0.17 
13069,7 ,7 ,50.1 ,174 ,80.8 ,78 ,2 ,0.59 ,4.076 ,1.42613 ,0.67722 ,0.15426 ,-1.50650 ,-1.04300 ,-0.19348,-0.49 
13071,7 ,7 ,52.2 ,174 ,81.0 ,78 ,4 ,0.77 ,4.342 ,1.59985 ,0.67722 ,0.28136 ,-1.50650 ,-0.73966 ,-0.05239,0.26 
13073,2 ,2 ,45.8 ,173 ,80.4 ,72 ,4 ,5.77 ,6.358 ,1.07041 ,0.64711 ,-0.10855 ,-1.09576 ,-0.73966 ,1.01443,0.79 
13075,7 ,8 ,52.2 ,174 ,81.0 ,78 ,4 ,1.77 ,5.177 ,1.59985 ,0.67722 ,0.28136 ,-1.50650 ,-0.73966 ,0.38913,0.70 
13077,1 ,1 ,44.7 ,158 ,78.8 ,70 ,5 ,0.66 ,4.192 ,0.97941 ,0.19547 ,0.22692 ,-0.95884 ,-0.58800 ,-0.13214,-0.28 
13079,8 ,6 ,47.8 ,171 ,81.4 ,69 ,13 ,0.41 ,3.715 ,1.23586 ,0.58689 ,-0.20516 ,-0.89039 ,0.62534 ,-0.38472,0.97 
13081,6 ,5 ,49.6 ,174 ,81.4 ,78 ,4 ,2.62 ,5.570 ,1.38477 ,0.67722 ,-0.05013 ,-1.50650 ,-0.73966 ,0.5974,0.36 
13083,2 ,2 ,40.9 ,138 ,77.9 ,67 ,16 ,0.10 ,2.336 ,0.66505 ,-0.40671 ,0.14161 ,-0.75347 ,1.08035 ,-1.11454,-0.39 
13085,8 ,4 ,40.9 ,156 ,75.8 ,70 ,20 ,1.36 ,4.909 ,0.66505 ,0.13526 ,0.70626 ,-0.95884 ,1.68702 ,0.24767,2.48 
